id,employee_id,name,role,department,email,phone,joining_date,notice_period_days,previous_hospital,previous_experience_years,current_salary,status,last_updated
947,EMP0947,Sarah Miller,Lab Technician,Surgery,employee947@healthcare.com,+1-521-357-9734,2022-05-11,90,Central Hospital,13,133158,Active,2025-12-12T07:51:19.498555
948,EMP0948,Sarah Davis,Doctor,Surgery,employee948@healthcare.com,+1-798-158-3363,2021-10-26,30,Metro Clinic,14,72337,On Leave,2025-12-12T07:51:19.498555
949,EMP0949,Michael Davis,Administrator,Orthopedics,employee949@healthcare.com,+1-828-786-5187,2024-10-17,90,Central Hospital,11,95130,Active,2025-12-12T07:51:19.498555
950,EMP0950,James Taylor,Lab Technician,Cardiology,employee950@healthcare.com,+1-878-932-2823,2025-10-21,60,Central Hospital,15,51700,Active,2025-12-12T07:51:19.498555
951,EMP0951,Sarah Wilson,Doctor,Neurology,employee951@healthcare.com,+1-683-460-7911,2025-09-02,90,General Medical Center,14,46804,Active,2025-12-12T07:51:19.498555
952,EMP0952,James Davis,Lab Technician,Cardiology,employee952@healthcare.com,+1-393-296-3211,2023-04-10,60,City Hospital,4,42055,Active,2025-12-12T07:51:19.498555
953,EMP0953,Lisa Anderson,Nurse,Cardiology,employee953@healthcare.com,+1-696-714-7002,2023-05-07,90,Central Hospital,4,98923,Active,2025-12-12T07:51:19.498555
954,EMP0954,Sarah Miller,Administrator,Pediatrics,employee954@healthcare.com,+1-608-346-5137,2022-02-18,60,Central Hospital,12,96091,Active,2025-12-12T07:51:19.498555
955,EMP0955,Lisa Miller,Lab Technician,Pediatrics,employee955@healthcare.com,+1-266-764-7628,2024-06-18,60,Metro Clinic,10,146611,On Leave,2025-12-12T07:51:19.498555
956,EMP0956,Jessica Wilson,Pharmacist,Surgery,employee956@healthcare.com,+1-567-551-8889,2024-04-20,90,General Medical Center,13,45950,On Leave,2025-12-12T07:51:19.498555
957,EMP0957,Michael Anderson,Administrator,Emergency,employee957@healthcare.com,+1-736-464-1819,2025-07-26,30,Metro Clinic,13,68534,Active,2025-12-12T07:51:19.498555
958,EMP0958,Jessica Wilson,Pharmacist,Orthopedics,employee958@healthcare.com,+1-973-265-7549,2021-11-27,90,City Hospital,2,108063,On Leave,2025-12-12T07:51:19.498555
959,EMP0959,Maria Wilson,Administrator,Pediatrics,employee959@healthcare.com,+1-496-822-6519,2021-02-26,30,City Hospital,11,116970,Active,2025-12-12T07:51:19.498555
960,EMP0960,Robert Taylor,Doctor,Pediatrics,employee960@healthcare.com,+1-686-138-1042,2025-07-12,60,Care Hospital,4,62947,Active,2025-12-12T07:51:19.498555
961,EMP0961,David Johnson,Pharmacist,Surgery,employee961@healthcare.com,+1-632-700-3947,2024-11-06,60,General Medical Center,14,128859,Active,2025-12-12T07:51:19.498555
962,EMP0962,David Anderson,Administrator,Cardiology,employee962@healthcare.com,+1-325-463-7174,2021-10-15,90,Central Hospital,15,104011,Active,2025-12-12T07:51:19.498555
963,EMP0963,Michael Miller,Nurse,Cardiology,employee963@healthcare.com,+1-987-561-2622,2023-03-02,30,Metro Clinic,4,66793,Active,2025-12-12T07:51:19.498555
964,EMP0964,Lisa Anderson,Receptionist,Emergency,employee964@healthcare.com,+1-455-888-6041,2023-08-24,90,Metro Clinic,1,105741,Active,2025-12-12T07:51:19.498555
965,EMP0965,David Davis,Receptionist,Pediatrics,employee965@healthcare.com,+1-524-149-8603,2024-10-31,30,City Hospital,5,129930,On Leave,2025-12-12T07:51:19.498555
966,EMP0966,Jessica Moore,Administrator,Cardiology,employee966@healthcare.com,+1-751-787-3084,2022-04-05,90,Central Hospital,4,83164,Active,2025-12-12T07:51:19.498555
967,EMP0967,John Anderson,Pharmacist,Orthopedics,employee967@healthcare.com,+1-271-796-9275,2022-04-28,90,Care Hospital,15,84634,On Leave,2025-12-12T07:51:19.498555
968,EMP0968,David Wilson,Pharmacist,Pediatrics,employee968@healthcare.com,+1-371-112-4761,2022-02-16,90,General Medical Center,7,111798,Active,2025-12-12T07:51:19.498555
969,EMP0969,Michael Williams,Doctor,Orthopedics,employee969@healthcare.com,+1-693-571-9235,2024-04-11,60,Metro Clinic,14,100262,Active,2025-12-12T07:51:19.498555
970,EMP0970,Michael Wilson,Doctor,Orthopedics,employee970@healthcare.com,+1-877-226-4306,2023-09-02,30,Central Hospital,12,107392,Active,2025-12-12T07:51:19.498555
971,EMP0971,Emily Wilson,Administrator,Orthopedics,employee971@healthcare.com,+1-612-670-9801,2021-02-13,60,Care Hospital,3,109780,Active,2025-12-12T07:51:19.498555
972,EMP0972,Robert Taylor,Receptionist,Neurology,employee972@healthcare.com,+1-929-853-3362,2023-08-31,30,City Hospital,10,107703,Active,2025-12-12T07:51:19.498555
973,EMP0973,Michael Miller,Nurse,Pediatrics,employee973@healthcare.com,+1-236-215-8669,2023-03-23,60,City Hospital,9,69833,Active,2025-12-12T07:51:19.498555
974,EMP0974,James Brown,Nurse,Surgery,employee974@healthcare.com,+1-595-397-4720,2022-07-24,30,City Hospital,11,114295,Active,2025-12-12T07:51:19.498555
975,EMP0975,Jessica Anderson,Nurse,Cardiology,employee975@healthcare.com,+1-277-159-9897,2024-07-28,30,General Medical Center,6,146058,Active,2025-12-12T07:51:19.498555
976,EMP0976,Michael Anderson,Nurse,Surgery,employee976@healthcare.com,+1-918-848-5084,2023-04-06,60,City Hospital,11,73249,Active,2025-12-12T07:51:19.498555
977,EMP0977,Sarah Brown,Administrator,Cardiology,employee977@healthcare.com,+1-336-132-2228,2023-07-03,60,Care Hospital,14,142827,Active,2025-12-12T07:51:19.498555
978,EMP0978,Michael Brown,Lab Technician,Surgery,employee978@healthcare.com,+1-556-351-9196,2024-08-17,60,Central Hospital,7,45650,Active,2025-12-12T07:51:19.498555
979,EMP0979,Emily Davis,Doctor,Orthopedics,employee979@healthcare.com,+1-818-301-4574,2025-01-07,90,Care Hospital,14,137611,Active,2025-12-12T07:51:19.498555
980,EMP0980,David Williams,Pharmacist,Cardiology,employee980@healthcare.com,+1-517-124-1367,2025-01-11,30,General Medical Center,5,92341,Active,2025-12-12T07:51:19.498555
981,EMP0981,James Davis,Administrator,Neurology,employee981@healthcare.com,+1-962-484-6148,2022-12-30,60,Care Hospital,15,98055,Active,2025-12-12T07:51:19.498555
982,EMP0982,John Davis,Doctor,Cardiology,employee982@healthcare.com,+1-763-122-8746,2023-04-25,90,City Hospital,11,48473,Active,2025-12-12T07:51:19.498555
983,EMP0983,Sarah Miller,Receptionist,Orthopedics,employee983@healthcare.com,+1-422-470-4845,2022-11-23,90,Metro Clinic,15,69640,Active,2025-12-12T07:51:19.498555
984,EMP0984,Emily Anderson,Receptionist,Pediatrics,employee984@healthcare.com,+1-246-119-4331,2024-12-04,30,City Hospital,3,75113,Active,2025-12-12T07:51:19.498555
985,EMP0985,Sarah Williams,Doctor,Surgery,employee985@healthcare.com,+1-245-127-6750,2023-08-10,60,General Medical Center,10,99703,Active,2025-12-12T07:51:19.498555
986,EMP0986,Jessica Davis,Lab Technician,Emergency,employee986@healthcare.com,+1-802-264-4250,2021-11-12,60,Metro Clinic,3,46190,Active,2025-12-12T07:51:19.498555
987,EMP0987,Lisa Davis,Receptionist,Pediatrics,employee987@healthcare.com,+1-280-778-1010,2021-05-30,60,City Hospital,14,89636,Active,2025-12-12T07:51:19.498555
988,EMP0988,Lisa Johnson,Nurse,Orthopedics,employee988@healthcare.com,+1-426-531-3316,2022-01-10,90,Care Hospital,14,84280,Active,2025-12-12T07:51:19.498555
989,EMP0989,John Taylor,Lab Technician,Cardiology,employee989@healthcare.com,+1-427-428-7547,2025-02-08,30,Metro Clinic,13,77588,On Leave,2025-12-12T07:51:19.498555
990,EMP0990,Sarah Miller,Lab Technician,Cardiology,employee990@healthcare.com,+1-800-581-3603,2022-05-21,30,Metro Clinic,5,141268,Active,2025-12-12T07:51:19.498555
991,EMP0991,David Johnson,Receptionist,Pediatrics,employee991@healthcare.com,+1-580-306-3380,2025-03-04,90,Metro Clinic,11,144043,On Leave,2025-12-12T07:51:19.498555
992,EMP0992,Sarah Johnson,Pharmacist,Neurology,employee992@healthcare.com,+1-370-778-7423,2023-04-20,60,General Medical Center,9,149198,Active,2025-12-12T07:51:19.498555
993,EMP0993,Maria Anderson,Administrator,Emergency,employee993@healthcare.com,+1-775-939-9737,2023-06-19,30,Care Hospital,10,72573,Active,2025-12-12T07:51:19.498555
994,EMP0994,Emily Smith,Doctor,Neurology,employee994@healthcare.com,+1-653-644-2772,2023-08-24,60,Metro Clinic,1,64016,Active,2025-12-12T07:51:19.498555
995,EMP0995,David Moore,Lab Technician,Surgery,employee995@healthcare.com,+1-316-595-1668,2024-10-02,30,Metro Clinic,13,82347,Active,2025-12-12T07:51:19.498555
996,EMP0996,Lisa Taylor,Nurse,Neurology,employee996@healthcare.com,+1-905-168-6427,2021-07-20,30,Central Hospital,6,135324,Active,2025-12-12T07:51:19.498555
997,EMP0997,John Wilson,Nurse,Surgery,employee997@healthcare.com,+1-465-896-1392,2021-04-28,30,Central Hospital,13,64362,Active,2025-12-12T07:51:19.498555
998,EMP0998,Emily Taylor,Nurse,Emergency,employee998@healthcare.com,+1-899-118-3186,2022-03-23,60,Care Hospital,3,124473,Active,2025-12-12T07:51:19.498555
999,EMP0999,Maria Anderson,Nurse,Neurology,employee999@healthcare.com,+1-928-763-5493,2025-11-05,60,Metro Clinic,10,73005,Active,2025-12-12T07:51:19.498555
1000,EMP1000,Jessica Anderson,Doctor,Neurology,employee1000@healthcare.com,+1-217-547-4081,2024-04-10,60,City Hospital,1,93983,Active,2025-12-12T07:51:19.498555
